,user_id,business_id,text,date,compliment_count
537844,L8GB1sEXJrVfR-UsDRjI-g,w7oavNpCB9O0b3sE9fgK1Q,Nothing says Christmas like the pantomime.,2013-01-17 16:48:04,0
538012,gDy6k3AqlkcN4cEIkWnx_A,p0iEUamJVp_QpaheE-Nz_g,Rotary weekend! Youth Leadership!,2014-04-25 12:16:27,0
538057,uylK6FRqzP-E4TmZEX6nwg,zz-f4Xrs1OGOhybeQaYgFQ,Good luck finding a bathroom stall with paper,2018-03-08 23:25:34,0
538075,y3FcL4bLy0eLlkb0SDPnBQ,nvBhlpH8TWbCl70_30gqxg,Sorry...no reclining seats,2014-12-28 03:11:27,0
538157,TnhTyk1qfJ8jL2bHpeTrhQ,fZioXnBVf-KAsCFX-P2whg,Don't park out front.  Park around the side of the casino.  You will walk through less casino area and avoid the smoke inhalation to get to the theater.,2013-11-25 06:25:36,0
538171,fbyGwQ0PhImYB5AgNyfqNw,VkOyrR6CDfhZ7hh4yOvhiw,I love Harkins!,2012-04-29 18:27:03,0
538206,dxnaNew02Mu_391Xi1z2cQ,c5v5UY_J2RgUM7u0fn6rMw,Only Pepsi products offered in the soda machine!,2017-07-19 05:28:54,0
538620,Kf4dEsXWO56QUO9hgQeHeQ,fZioXnBVf-KAsCFX-P2whg,Yes! Majorly discounted movies on Tuesdays... about $6.50 each ticket!,2016-12-28 05:09:09,0
538654,WJKocp9RE0KatUwh3_DkGg,lqCJiHlxzRpuYt-u_XQUvg,They honor Harkin's refill cups here!,2014-12-12 20:50:54,0
538814,U4qKtWpJgDdeA-nxqKU_jg,VOh-vGJlUJnaAb3tgPreQg,"I'll do pretty much anything for Robert Downey, Jr.!",2013-05-03 20:36:19,0
538868,mGGB_SCShKgmkx959MFXUw,KS0Uon59PBcVJgzfsYRPdg,"Keep an eye out for major films showing here. Few are made on 70mm film, but the experience is incredible!",2016-04-01 20:55:59,0
538970,MMf0LhEk5tGa1LvN7zcDnA,A0dDYy7DWik6BzDX6LnOtg,Jumanji Time,2017-12-27 21:15:00,0
539103,8NPnK5h5Te91Ot6nbX9a5g,-ipc5f0XiXwH3hbNnro54Q,"Dinner check. Now gonna watch the movie ""The Vow"" (:",2012-02-20 05:30:59,0
539106,JUeGFCsprKVUYok4oLsdEA,BxKe9Xt_fN6qBzrTofHuEQ,Late movies are the best!,2011-02-16 07:17:53,0
539253,xl81GZ-r0DFMri80I5KNEw,jobP3ywRd3QNZ_GCoPG2DQ,They aceept MoviePass,2018-06-19 20:45:40,0
539293,t5nWD3Ya10ntwt3iWx5Kbg,AMBBqVaT2PP9VODc5hXIyQ,They have new e tickets so you can buy online and just show it instead,2018-09-22 19:38:34,0
539324,PcvbBOCOcs6_suRDH7TSTg,nkK5-IlOo7cy05R5AuMPfw,Buy tickets at concessions. There's also a bar in house now.,2018-11-04 02:01:50,0
539566,FJ2yu9Pf5LIYcncoRKyzFQ,Nr9OfcwHu4FQjrQ6kYF-Xg,"Last night/film Image/Nation.""Guilds""",2014-12-01 00:00:37,0
539721,zgV0ZroIF956gw4cul8MHA,8WBHKj2davW6hhZWlUQ7DA,Venue soon to get a revamp as a collab...,2018-02-26 20:55:30,0
539793,egX6l86vWbSPTah2yDZzwQ,Jw41bQExdijm7gSaZ_C3YA,Get Advanced Tickets for CIFF early! Rush line sucks.,2011-09-30 02:29:12,0
539858,cJh4F1zFNJb2wXCNT1uNWQ,jobP3ywRd3QNZ_GCoPG2DQ,21 Jump Street!!,2012-02-24 02:38:28,0
539985,FgyvflZtqRF03j5bIrlnlA,0QzCeORfF8EY34UODWRV9A,Aaaaaand...again. Why am I not surprised anymore. Server runs by me like she's Usain Bolt. Is it just me or are severs always this rude??,2018-09-12 23:14:10,0
540078,V7-6UbxzWrP9fKD-wcCRNA,VOh-vGJlUJnaAb3tgPreQg,The parking is $12! Don't go.,2017-04-23 22:50:06,1
540227,r5ggPC6OccLk6dDl5yqsJQ,xJzJpTYC_1k_EE0AWTOPXw,"Get the upgraded passes to experience XD, wow.",2012-03-06 23:15:57,0
540292,vwLV4TkRMoghs86tB1Ke8Q,2fqHO2vFbcwVV27c_Irm8Q,Don't forget to sign up for a free rewards card,2014-02-18 01:25:00,0
540448,XXKjsdglgwSs9kWtK6ZWUQ,p4JsD_Ya0NRXNdnhbVBs0A,They now have flaming hot cheetos popcorn in addition to the regular cheetos popcorn,2018-06-17 04:51:50,0
540524,IHO53BiIY-TKeCabcyWb0A,VkOyrR6CDfhZ7hh4yOvhiw,It's clean and nice,2014-05-19 20:33:33,0
540773,vIsEJsMbPGOVsSp04cc6EQ,Q3G58vv1ClvH4re9QBsVgQ,Transformers...,2011-07-07 02:04:52,0
541091,tbycp0aRhRsiAVYUAVR_uQ,c5v5UY_J2RgUM7u0fn6rMw,"This is not the accurate name of the theater. If you are searching, it's Marcus palace cinema.",2015-05-11 02:26:22,0
541477,P14bqC_Ynbp8O3tLePRKSw,hhoKM8RdfYo97Y72LqmOgw,Always quick and even with the construction the parking  was not bad.,2017-03-25 00:48:04,0
541500,M9TjYmTgHayJ22cNkyvW_g,LaRDgOcsS0A4CvfwKkX3lw,Seats are assigned so buy your ticket carefully if you're with a group.,2018-07-24 15:31:16,0
541552,r7RdCrF0SpzFoUWFb_8oyA,CJty_bUZVJJaLFcTppxmzg,"Cool venue. Weak drinks. Amazing people, sweet bartenders.",2016-06-10 02:55:44,0
541553,_jjbwHWLFA5GjWFWGLj4ZQ,VkOyrR6CDfhZ7hh4yOvhiw,Brave!,2012-06-22 22:03:23,0
541594,I-4KVZ9lqHhk8469X9FvhA,xJzJpTYC_1k_EE0AWTOPXw,"Come and be a champion, learn about Freddie Mercury and Queen played by the amazing Rami Malek whom played Mr. Robot series !!",2018-11-13 06:22:36,0
541659,ZDFjD5kHgSyM-iZUlhPSBw,h6Y1-KfN2XBkcrV85CS8yg,"If you're not counting calories, get the popcorn with butter - it's way better than your usual movie popcorn...because it's drenched in butter. YUM!",2016-07-25 01:35:14,0
541732,825Ol4rTvAZnUyFMke37jA,BxKe9Xt_fN6qBzrTofHuEQ,"NOTE FOR $5 TUESDAYS: if your movie is in one of the Dolby theaters, $5 doesn't apply. BUT download the AMC app and register to get $6 off your ticket. Came out to $10.50 per ticket. Preorder on the app to get better seating selections. +$4 fee for app fees.",2018-08-29 08:47:15,1
541780,aeuo-PdHqd4IQSoH-Kueyg,bCh7vrbbxSKx0mtZnOvQoQ,"Go before 6pm. All the movies are $14 after that, even the kid tickets. The seats are so comfortable that it's cool either way but come early if you want to save.",2016-02-18 03:50:34,0
541789,8drMKNHWavs2g6uf0pLtvg,8WBHKj2davW6hhZWlUQ7DA,"When selecting your seats: in standard orchestra-select ROW A. Anything behind that, if someone's stands you won't see the performer. Also the rows have 1-13 seats. View in pic is from Row C, seat 9-10.",2018-07-19 15:35:32,1
541879,-TQqPwpK5XzzTq9Q4tF-eA,F8FHXQBpMu1erLSTwUxYeQ,Phoenix Film Festival is always a blast!,2013-04-06 06:58:22,0
541926,LKe5xYLVQ08rhBRIww-YZQ,p4JsD_Ya0NRXNdnhbVBs0A,"Even if you have MoviePass like I do, join their Regal Cinema program. You can double dip by scanning your Regal card before using MoviePass!",2018-05-18 22:34:54,0
542080,1J-CWvcyB8FDmyZ_GEmvpw,PNiH-BJRo2STl6bd5o_AvA,VIP at this location has no seat reservations. The screens are also tiny.,2016-08-25 03:40:50,0
542120,EzOF8RLzbcsA9EwMYlUfsg,ikTlMObBu3aI4xNmE9X4mA,Spiderman was amazing here!,2012-07-07 03:52:09,0
542389,-TQqPwpK5XzzTq9Q4tF-eA,tuIg103yDqCEcTk5J_h8ow,Fun events here!,2013-04-21 05:35:00,0
542675,8v1rpTH0d8YjjGWA892l1Q,xnki9gbekoPntcxZhGx1nw,Finally get to see Kill the Irishman.,2011-03-13 20:07:18,0
542987,zBi_JWB5uUdVuz3JLoAxGQ,p0iEUamJVp_QpaheE-Nz_g,Steak and Shake!,2012-11-14 22:37:58,0
543288,zgV0ZroIF956gw4cul8MHA,4RoTEeqB_MNn6yaqZmlZHg,slowest employees known to humankind...,2018-09-29 20:06:49,0
543298,HmMedCwbr0j-Mle67x7aoA,UlrCYfEfpupUVlP0x2JVSw,AMC seats are Awesome. Secret Life of Pets.,2016-07-13 23:13:45,0
543304,iTxPwAK3uqAIg1YtB2nFKw,Z96TEJDXyUhCerS-9QllXw,they now accept credit cards!,2013-07-27 22:57:25,0
543338,7P6t9qnhKLOa8SqGb85B7w,BxKe9Xt_fN6qBzrTofHuEQ,finding dory !!!,2016-06-19 04:28:30,0
543380,8kZsE4fLDufW20JKfEOnYA,ZJKvmjBinGXEagy7l1na7Q,"Great theatre; new, clean, friendly staff. However AMC And Starbucks are at war with each other. No drinks allowed. Lame.",2011-11-29 19:50:13,0
543396,_jjbwHWLFA5GjWFWGLj4ZQ,kPorLswaS8h4xy-notLk9Q,"Today's the last day for Van Gogh Alive (6/17), but tbh I was not smitten.",2012-06-17 18:15:42,0
543411,wcQFYhIrEyPqSXF7gNSvGQ,wxYpbaR3zQuMhgSbUym_xw,Bill Cunningham,2011-06-26 03:54:35,0
543635,gDy6k3AqlkcN4cEIkWnx_A,uFoygm7v4t0hXe8VeWq-Rg,Www.orangetheoryfitness.com coming to the Village late summer stay tune for pre opening membership discounts and grand opening party! So excited to work for these guys !,2013-05-30 15:56:43,0
543734,5BuJFeRfmSPFAV_ZBoaktA,AKPLL7N4yTidQF7xY8kneg,Bomb spot,2012-09-30 20:19:12,0
543831,u69_aHDTcGpLTAxwxFPHsw,p4JsD_Ya0NRXNdnhbVBs0A,Avengers 3D,2012-05-17 17:53:22,0
543835,JTtmgal3szmo4ryi-hhJ6w,tuIg103yDqCEcTk5J_h8ow,If you want the real dine in movie experience go to the AMC Dine in Theatre.,2013-08-10 02:34:07,0
544080,bpgbVPJcG-wQ4cNBcPPIxw,Q3G58vv1ClvH4re9QBsVgQ,Harkins is now selling the 2014 loyalty cups,2013-11-22 01:53:48,0
544245,avPTevvQPxbzmqYydeU2Jg,DgE8JqFcYgp2SrjSKb3Gsg,This place is amazing. Definitely a must go!!!,2018-05-07 00:36:08,0
544293,PcvbBOCOcs6_suRDH7TSTg,9pg2QPvwLomBLo9R-J2_Yw,Coke products are your soda options.,2018-07-20 02:49:34,0
544548,9r15-GGBQ4cwNt54tNxMYQ,DgE8JqFcYgp2SrjSKb3Gsg,Get here early if you want good seats!,2013-05-05 01:56:40,0
544616,kvBDQp-NaCkfUm2fWXbf1w,Wn19QCVh-FdYFw06HfvJaA,pirates!,2011-06-04 02:02:49,0
544624,8fsZcLADFrPTbGrFqMACpg,nvBhlpH8TWbCl70_30gqxg,Minions with my little minions!,2015-07-22 20:03:14,0
544661,wskTNZjwiqMJOvM_-XAQZw,nDmiX5v02FN0Gfam5RZ4vQ,The Dark Knight Rises!!,2012-07-20 01:28:18,0
544789,WCHArapR0ZhduJElR9axjA,7K9EGbodeoDoOzQvkNPoAw,Dbox experience ohhh yeeeeh,2013-05-07 02:19:43,0
544827,RROLYsQezNa4ddSapS8uEQ,lqCJiHlxzRpuYt-u_XQUvg,5.50 tuesday. Drops mic...,2015-07-15 02:04:22,0
544984,LqET_dyoBSnjdfx8cmzPzQ,dwogRZ8Vdu7Pd4qSN0UwXg,VIP: In-seat service starts 30 minutes before showtime and ends at showtime! You can also order food in the lounge/bar and have them bring it in before the movie starts.,2017-01-15 15:58:06,0
545005,xCNhZtsdXOPr8AwMO8gUuw,HPLTAEL08KAou9tZ0Yuo9g,Ted!!!!,2012-06-30 23:16:23,0
545070,P14bqC_Ynbp8O3tLePRKSw,GIPY7lBIIY8ITSfu63q-YQ,"Nice, tidy stadium.  Cozy.",2017-04-07 20:20:14,0
545184,Yg5IARu6On6ctmlwNb-e6w,Z96TEJDXyUhCerS-9QllXw,I love this movie theater. Thanks Mr. Pollack.,2018-06-28 01:38:57,0
545197,ioFyTODz0m_z8dTIidyq5A,xJzJpTYC_1k_EE0AWTOPXw,I live the $5.25 Tuesday movie days!!,2018-07-18 06:19:45,0
545229,PRiyL-Tyh3CMsy_XLEJKZA,LaRDgOcsS0A4CvfwKkX3lw,Bow to the Duke when you see thee...,2016-03-07 15:47:37,0
545413,Gap65780O9PI3Ui7Zj6Avw,J0ufK7WAEq6oAdpDFz2xVA,Super 8!,2011-06-29 05:11:06,0
545527,-BevLRnJhh9JeIT2g5I3mQ,BxKe9Xt_fN6qBzrTofHuEQ,Disgustingly dirty!! Especially theater #15. The seats are stained and gross.,2016-12-22 01:12:43,0
545732,r-zUIQPaHzvIyL93wQaoiQ,NHKRAAJm2KbWdMox3pSGtA,"The chairs rock, like back & forward.  They also have cup holders. Large screens w/ pretty clean restrooms. Great Mgr on site providing stellar service.",2018-07-25 02:43:00,0
545828,lhPuskGXTRSjCwKOOOYeoA,p0iEUamJVp_QpaheE-Nz_g,Food truck frenzy! Gayla & wolf creek performing.,2011-11-05 19:15:09,0
546008,9eFi-CKKmdlwpoHVja9Y6g,GIPY7lBIIY8ITSfu63q-YQ,Arrive early because seating is not assigned!,2018-08-06 00:02:10,0
546239,btk3ZCxMwLxVU5iQNJ8JNA,BxKe9Xt_fN6qBzrTofHuEQ,Chronicle,2012-02-05 02:44:56,0
546305,cJh4F1zFNJb2wXCNT1uNWQ,PTtBAaY1GgH929EjdlYLiA,$5 tickets on Tuesdays for Stubs members! Limited time only!,2015-08-12 04:08:29,0
546378,B69akrRM3xq4sExiC2oZ9g,Oj5l_BG9S2H-RSujDjmaTQ,Comfortable and clean,2018-05-13 19:32:33,0
546430,wt5SrsHKgVt5TFQNbJ2XxA,GAOeyq-7gt9QByhdcAK3cQ,"AC not too cold! Nice location, too! Just saw ""inception""...****",2010-07-18 23:38:05,0
546672,U0WU9d6gpMNkO_tPXK58Sg,Oj5l_BG9S2H-RSujDjmaTQ,New seats! So comfortable now!,2017-03-19 14:17:03,0
546949,L4dg-hA4Ek0M9sSBMJCqWg,Rayj4BleJwlSP2mSR4yliw,"$2 per person to watch a movie! They're movies that have already played in major theaters, but if you missed it there, here's a chance to watch it again, for less than half the price! Yeah!",2017-03-05 00:07:56,0
547061,MgtGF4xsl57t-LKhP4WTeA,VkOyrR6CDfhZ7hh4yOvhiw,How does Harkins clean the new cup holders on these chairs?,2018-01-29 02:34:13,0
547121,_2Sa7pq5z2XOUhS9DOCGHw,p0iEUamJVp_QpaheE-Nz_g,"One of my favorite All in 1 local casinos. Great restaurants, movie theater,  bowling alley, shows, & graveyard specials. What more could you ask for!?!",2014-05-20 08:02:58,0
547451,Y-0ERxJTCOhOwehlA_JI0g,5c19hhJGZ630iCxo5egLuA,Turbo,2013-07-17 18:36:50,0
547560,7Xbgbb6-zHxeRrUYqyMSdQ,pi1DHl64UzYXkVuSwvsUwg,STOP putting your feet on the seats and armrests like you're at home! Have some manners!!!!,2018-01-17 00:02:38,0
547691,D2ljL5ejuqpa4f8fnZ1qjw,Z4nYEVUBpA_f5YwOv7zFRQ,Unfinished business......sucked.,2015-03-16 06:13:39,0
547982,sxhoJ3Y1zwU2BaomQEQ38w,c5v5UY_J2RgUM7u0fn6rMw,Get tickets online asap during winter and spring break when schools are out.,2017-10-26 15:04:01,0
548074,NrpzAH3EoNhWUR8OysUhBQ,4RoTEeqB_MNn6yaqZmlZHg,Download the app and sign in for rewards. You can even get free tickets within a short time of joining. And a free popcorn on your birthday!,2018-08-25 00:32:00,0
548164,JgMb-_la1_BTYgMOBJtAHw,-ipc5f0XiXwH3hbNnro54Q,My favorite Regal Cinema.,2012-11-05 00:04:24,0
548280,fZY97UjlP-iv35beOl_OfQ,p0iEUamJVp_QpaheE-Nz_g,"Hey, fellow SENIORS! The $4 movies are NOW EVERYDAY, before 4pm! :-) 

- That's my favorite CHEAP DATE!  

Feb 2017",2017-02-26 07:52:43,1
548300,V9dwBIjVq4EnKL7Ygshk4Q,i8fJhAD9QE-arHRoV0FsCA,Bring a coat or blanket bc it can get real chilly!!,2017-06-07 13:06:43,0
548449,d5WLqmTMvmL7-RmUDVKqqQ,7yhJEfgGq4a5iKBc8bSSSA,Buy tickets ahead of time by using the fandango app.,2018-01-01 23:44:06,0
548458,EtFYEN0sbxkZOOt3DE7vWg,UlrCYfEfpupUVlP0x2JVSw,Recliner chairs!!!,2016-02-14 16:41:21,0
548479,6tbXpUIU6upoeqWNDo9k_A,ls9yHpiI4Je3gm9W4BejLw,Hateful Eight,2016-01-01 18:49:10,0
548520,fZY97UjlP-iv35beOl_OfQ,bCh7vrbbxSKx0mtZnOvQoQ,"They have an inviting bar lounge, a charming exterior terrace seating and a coffee bar in the spacious lobby. 
- No need to buy a movie ticket to visit the area for a drink/snack.  May 2018",2018-05-21 03:47:40,0
548640,XpUdJOb2MkyElpJeIW7row,c5v5UY_J2RgUM7u0fn6rMw,"If you want to order food from the concession stand other than popcorn, give them ample time or the movie will be starting without you.  They make everything to order.",2016-06-17 23:12:00,0
548649,XXKjsdglgwSs9kWtK6ZWUQ,jOWS7K-2tNqOcHVBSygswg,They have Captain and Coke Icees,2018-06-24 02:37:48,0
548739,TrrdwjD0baXlBZGmY5Nf0w,MM8n7SPaIuMlDGbUM5SZhA,"The parking gate to the theatre on a Sat was wide open, figured no ticket needed for parking on the weekend?  Turned into a scam, when leaving I needed a ticket, people waiting behind me, stressful.  Called number, had pay $12!!  They should keep entrance gates closed, otherwise you think it's free.   Employees at theatre seemed disinterested and customers inconvenient means to a paycheck.  Sticking to Harkins.",2018-08-05 03:19:43,0
548808,t511fq0nFeppix5_MP-nxA,xJzJpTYC_1k_EE0AWTOPXw,Come in for $5 movie Tuesdays.,2014-08-08 06:56:31,0
548863,7C4B2Skmh4X9f8xJDo9O4w,iO3GuIiZxzv-iETGVnoeVA,Great deal on Groupon!,2018-03-24 06:09:34,0
548964,825Ol4rTvAZnUyFMke37jA,J0ufK7WAEq6oAdpDFz2xVA,"Saw a sign for $5 movies on weds, double check at the ticket counter to confirm.",2013-07-16 03:06:10,0
548992,y5qkluQDupcecpA3huZ2LQ,-ipc5f0XiXwH3hbNnro54Q,Avengers premiere!!!,2012-05-04 05:59:53,0
548998,vPCIxplN7Oz-NB48iUQNfg,B7crzLt3Cmq2Uy3JOiMnRw,"Seeing ""The Animal Project"" #TIFF13",2013-09-12 21:10:42,0
549075,-H6dpnca8zUVwChsfhF2MA,Q3G58vv1ClvH4re9QBsVgQ,Always come here with my fiance and my siblings!!! Never have any problems!!,2014-06-29 22:04:23,0
549111,O9pMFJSPg80YVzpMfNikxw,QPHU1AE3Fpxjhfiinv2LZg,Ant-Man and the Wasp is fun for the entire family.,2018-07-08 00:57:42,0
549155,I-4KVZ9lqHhk8469X9FvhA,p0iEUamJVp_QpaheE-Nz_g,"When it rains or clouds move through LV, they create art on the glass windows
at SP!",2018-10-26 13:29:37,0
549250,nyl_1VcRIAyI55bb_scpdw,AMBBqVaT2PP9VODc5hXIyQ,Download the Timeplay app to earn more Scene points towards movies and more.,2017-02-12 06:55:10,0
549341,NWMul2Rh-VHEkSv6Prkitw,5hqGQR3YJni73ky8vMXG5w,Come early if you want food.,2018-10-07 01:52:17,0
549355,_PThbLGMJYcBxil2HZeaiw,tKi4OvAlckcVzeP92InsOQ,Do the yelp check in for a free large popcorn!,2018-03-17 03:29:17,0
549407,N7E-CfqdME28dakWdEKNvw,kPorLswaS8h4xy-notLk9Q,The amazing work of Da Vinci.,2013-05-12 19:48:27,0
549437,WXDj6mmyrJi5q5nHKJ6H7w,nOidqR9yk6clKeXbuT_gZg,New reclining sears have heat!,2018-08-18 21:15:26,0
549558,RQlnSCjuqMnhR3Qk6j4KoA,p0iEUamJVp_QpaheE-Nz_g,"Kevin Sorbo, The Australian Bee Gees and other reality tv celebrity at South Point Casino for a celebrity poker tournament.",2011-11-06 23:07:01,0
549977,qvPTw-ArHYI1n1n0cw3S7A,hhoKM8RdfYo97Y72LqmOgw,Do not forget your free refill on a large popcorn.,2018-02-10 21:59:22,0
550061,Dgk0Wdoh7HPjhKQEPBU_jQ,zoODlH40edpJYLPLkHilNA,Absolutely LOVE the recliners!  Best theater in Vegas or Henderson!,2014-06-07 06:15:55,1
550155,FV09hP2Nq6s_AwUWSkGJeQ,K1ekU1q26tNrImHrt3rr2A,Mission impossible time,2018-07-29 00:59:37,0
550266,I-4KVZ9lqHhk8469X9FvhA,xJzJpTYC_1k_EE0AWTOPXw,The Large has free refills!,2018-11-13 06:21:07,0
550433,z6qIyc-_oIbgDWAembZ04w,AlN1hJXQL84ZZkoMdF58sw,The IMAX theatre here isn't true IMAX,2018-05-07 16:22:38,0
550612,ISnQFvO_qKRoQTyj7DxdhQ,GAOeyq-7gt9QByhdcAK3cQ,"filthy, sticky, floors. dirty cup holders. trying not to touch anything is a challenge.",2015-12-23 22:39:08,0
550799,mdZIzaBa7yXArDQPsGwPFw,x0dMACZ3NlDWTDyFAW0jHw,Go on a Tuesday night for discounted ticket prices! Also be sure to follow them on Facebook for good deals.,2016-10-25 03:23:26,0
550889,8YJvFBE0hWhp_HgxI-tAMA,h6Y1-KfN2XBkcrV85CS8yg,A little more stall space in the bathroom would be nice.  You have to squeeze next to the toilet just to shut the door.  Its kinda gross.,2018-05-27 21:38:05,0
550929,FV09hP2Nq6s_AwUWSkGJeQ,K1ekU1q26tNrImHrt3rr2A,Excited!!,2018-04-28 19:01:51,0
550962,EiP1OFgs-XGcKZux0OKWIA,kZneT2DjppJiXnuecmh12g,Theatre 5 and 6 have the biggest screens.  Theatre 4 and 7 have the smallest screens.  The screens of the rest of the theaters are similar.,2018-07-02 01:26:28,0
550983,zXBH5QYe1WJCvQdkYBs9JQ,LjwVx0P37xXSNZaVUQkqxQ,This location gets dirtier and dirtier each time I go. The concession stands are disgusting!,2018-06-29 20:33:54,0
551057,QcckMs29Z47tuSyWDCMUlA,rUv5UqvD7d-HMV-Ib1jaTA,$5 matinees!,2018-09-23 22:49:14,0
551067,V9dwBIjVq4EnKL7Ygshk4Q,i8fJhAD9QE-arHRoV0FsCA,It's nice to order tickets ahead of time except you will have to pay a small fee,2017-05-05 03:33:15,0
551131,QhNEO5iIzmQ5kWrRpbay0A,SJ2-dfgQt5cOky4jWNZEPA,Small prices to match the small screens!,2013-07-01 04:47:30,0
551308,-RxPtMYPpGWjS0u-fqA_JA,UOzY6uJKu6sOMJuaH9IZLw,"Come early to get your choice of seats and to play ""Time Play.""

Remember to mortgage your house so you can afford to buy treats.  LOL",2018-11-02 23:23:51,0
551445,dsaj_eA71FvpUh49zzKcGA,K1ekU1q26tNrImHrt3rr2A,TUESDAYS - cheap movies and cheap food,2017-10-18 06:43:24,0
551533,z4PBmnPcQnjB92Jyd9CRZw,kZneT2DjppJiXnuecmh12g,"Monday's + Wednesday's for uni/college students: $15 for movie ticket, medium pop and medium popcorn.",2018-05-09 00:21:09,0
551570,O9pMFJSPg80YVzpMfNikxw,QPHU1AE3Fpxjhfiinv2LZg,"First Man reminded me of how special the accomplishments of landing on the moon were. The movie, however, dragged a bit too much. I should have seen VENOM again.",2018-10-17 04:39:01,0
551613,eWAUkO7oncJr9dMdA1GciQ,1wiv2BvvauMj8hS16UuEYw,La Cage Aux Folles!!!,2012-05-17 02:21:18,0
551839,BS3qOK1iRLcWtoV9KnwyXg,wtTWpv0xDJ5M57y22mdq0Q,Mehhh what an anti american calamity! why can't I get a cocktail at 3:30 pm in the movie theater lounge! How am I supposed to wash this free popcorn down?! Mehhh,2013-10-02 20:49:41,0
551992,SyX94Qkpowm_9dsn1SDrCQ,cfggUk66F01Av4YWZJXcnA,Buy your tickets early to book good seats!,2017-08-15 06:59:38,0
551999,OueXAik2P-eUcXbd1qGXKw,0QzCeORfF8EY34UODWRV9A,"Starbucks inside has super nice (and chatty) baristas, but much higher than normal prices.",2012-09-30 23:49:27,0
552047,WxogLmy3rS6qUSpAHRaEkg,wtTWpv0xDJ5M57y22mdq0Q,"Notes about Take 5:
- no movie ticket needed to come to the bar
- and take 5 food or drink can be taken into the theater- even alcohol
- any confession good or drink can be consumed in Take 5
- pizza and food from a restaurant in Milwaukee",2013-12-15 21:05:24,0
552147,RQlnSCjuqMnhR3Qk6j4KoA,BxKe9Xt_fN6qBzrTofHuEQ,AMC A-List subscription is totally worth it. $20/month to watch up to 3 movies/week.,2018-08-16 18:45:01,0
552150,7nMb1YbfRv1g0AS1-exklw,xHBnnZbrr_47VmH-HJhC9g,Opening week to see Godzilla. Slow start but fantastic special effects.,2014-05-17 02:19:33,0
552172,gWaBBFIZWI6kb6rfCTmMaw,Q3G58vv1ClvH4re9QBsVgQ,Loud. Commercials. $4 Dasani water. Shit for food. And you pay to watch ...,2014-05-18 05:12:41,0
552248,O9pMFJSPg80YVzpMfNikxw,QPHU1AE3Fpxjhfiinv2LZg,The WiFi inside the casino is horrible and logs me out of my Regal rewards account. Annoying!,2018-08-19 00:46:57,0
552250,rzcuN6-bBV2CSNalODR0oA,p0iEUamJVp_QpaheE-Nz_g,Installing New Carpeting...Watch your Step!! :),2014-01-10 18:00:03,0
552288,M9TjYmTgHayJ22cNkyvW_g,ti9XBqsL13OlTE-O_tRhUg,Hello $5 Tuesday's!,2018-08-03 23:37:32,0
552299,4cZ3f3i0Slv2W9mLN_VZBw,F8FHXQBpMu1erLSTwUxYeQ,Fancy reclining seats in their newly renovated wing (theaters 1-8). The rest of the theater is closed for renovations. Choose your own seats too.,2017-09-10 06:28:53,0
552304,Ryxj0u0AW3mRsRypdYli2A,p0iEUamJVp_QpaheE-Nz_g,If you're reading this... Go BIG or go home!!!,2018-07-18 05:48:11,0
552791,3GTA-I4rncD3zTg88VJqPA,Y5CTA3S9TVkpr3Yvwaki-A,"Don't be cheap and upgrade to the premium plus. For only a few bucks more you get reclining chair, blanket, pillow and popcorn! Also the upgraded seats come with servers so you can order more food or drinks!",2016-08-20 22:37:53,0
552817,-SjQXQd-IRfOdUdYYwWGOQ,p0iEUamJVp_QpaheE-Nz_g,Free hot cocoa today only!!,2017-12-21 20:48:02,0
552957,mqyi0rpKwKfwd6TyMOqKFQ,9pg2QPvwLomBLo9R-J2_Yw,Grab your seats then go to the bar and wait out the previews. Too long and they give away the entire movie!,2018-06-17 23:28:10,0
552985,WxogLmy3rS6qUSpAHRaEkg,wtTWpv0xDJ5M57y22mdq0Q,"Wow to the remodel. Lounge with cocktails, new entrance, new hallways, new everything. Marcus Cinema you look a bit dated on the outside but the inside is awesome, clean and bright!! Way to go!!",2013-11-02 23:47:28,0
553051,4cZ3f3i0Slv2W9mLN_VZBw,VOh-vGJlUJnaAb3tgPreQg,"God Bless $4.99 matinee tickets, even on the weekend.",2016-07-03 04:00:14,0
553072,SJJWIZLPGXtGTy9UECbVjA,AMBBqVaT2PP9VODc5hXIyQ,X-Men,2014-05-31 20:22:55,0
553082,RoJCMSycQZGEefAh8-OHJg,ZU3ZU_wGF2S4CKavMEtI_w,"Old school cozy theater,  with a real stage.  Great for the film festival.",2014-11-03 06:18:19,0
553087,TUu4SppnJ1S3lQ_jTxMpOw,B7crzLt3Cmq2Uy3JOiMnRw,"Try Poptopia, the flavoured popcorn - Chicago mix is the best!",2013-01-13 22:07:22,0
