,business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours
151945,_0Funut0xAF4lCJZM_whMQ,The Docks Driving Range,176 Cherry St.,Toronto,ON,M5A 1A4,43.639725,-79.3535081,3.0,11,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForKids': 'True'}","Golf, Sports Bars, Mini Golf, Event Planning & Services, Nightlife, Cinema, Active Life, Venues & Event Spaces, Drive-In Theater, Bars, Arts & Entertainment","{'Monday': '9:0-23:30', 'Tuesday': '9:0-23:30', 'Wednesday': '9:0-23:30', 'Thursday': '9:0-23:30', 'Friday': '9:0-23:30', 'Saturday': '9:0-22:30', 'Sunday': '9:0-22:30'}"
152262,ti9XBqsL13OlTE-O_tRhUg,Phoenix Theatres Chartiers Valley Stadium 18,1025 Washington Pike,Bridgeville,PA,15017,40.3678577411,-80.111937569,3.0,21,1,{'GoodForKids': 'True'},"Arts & Entertainment, Cinema",
152798,xQLs0A2dzgXgJq6K2U_UUA,Humber Cinemas,2442 Bloor Street West,Toronto,ON,M6S 1P8,43.6492795,-79.4850349,3.0,19,1,{'GoodForKids': 'True'},"Cinema, Arts & Entertainment",
153779,PZKk2nlJBFcPPE8W88BOWg,Gem Theatre,111 W 1st St,Kannapolis,NC,28081,35.4980233,-80.6247566,4.5,23,1,{'GoodForKids': 'True'},"Arts & Entertainment, Cinema","{'Monday': '15:30-23:0', 'Tuesday': '15:30-23:0', 'Wednesday': '15:30-23:0', 'Thursday': '15:30-23:0', 'Friday': '15:30-23:0', 'Saturday': '12:30-23:0', 'Sunday': '12:30-23:0'}"
154478,jd7mPoYvlvcKye_iPRefcQ,St Lawrence Centre For the Arts,27 Front Street E,Toronto,ON,M5E 1B4,43.647391,-79.375154,4.5,3,1,"{'OutdoorSeating': 'False', 'RestaurantsGoodForGroups': 'True', 'Alcohol': ""u'full_bar'"", 'RestaurantsPriceRange2': '1', 'GoodForKids': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}","Arts & Entertainment, Performing Arts, Music Venues, Cinema, Nightlife","{'Monday': '12:0-18:0', 'Tuesday': '12:0-18:0', 'Wednesday': '12:0-18:0', 'Thursday': '12:0-18:0', 'Friday': '12:0-18:0'}"
155093,YNq2OrFD5g6ww2G03Guj9Q,Regal Cinemas Independence 10,1210 Independence Ave,Akron,OH,44310,41.1099849,-81.4714396,2.0,9,1,{'GoodForKids': 'True'},"Arts & Entertainment, Cinema","{'Monday': '11:0-23:0', 'Tuesday': '11:0-23:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-23:0'}"
155423,rqcknDxg8lZAFN76YU7-BQ,Row House Cinema,4115 Butler St,Pittsburgh,PA,15201,40.4700107,-79.9611342,4.5,54,1,{'GoodForKids': 'True'},"Arts & Entertainment, Cinema","{'Monday': '14:0-0:0', 'Tuesday': '14:0-0:0', 'Wednesday': '14:0-0:0', 'Thursday': '14:0-0:0', 'Friday': '12:0-0:0', 'Saturday': '12:0-0:0', 'Sunday': '12:0-0:0'}"
155572,YKEfXcJFJQ8uIDsBywAO3g,Carmike Southland 9,629 Clairton Blvd,Pittsburgh,PA,15236,40.3320078317,-79.9416894119,3.5,6,0,{'GoodForKids': 'True'},"Arts & Entertainment, Cinema",
155579,CJty_bUZVJJaLFcTppxmzg,Neighborhood Theatre,511 E 36th St,Charlotte,NC,28205,35.2474686,-80.8039078,3.5,70,1,"{'Alcohol': ""u'full_bar'"", 'OutdoorSeating': 'False', 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'NoiseLevel': ""u'very_loud'"", 'HasTV': 'False', 'HappyHour': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForKids': 'False', 'BikeParking': 'True', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': True, 'video': False, 'karaoke': False}"", 'RestaurantsGoodForGroups': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': True, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}""}","Arts & Entertainment, Social Clubs, Music Venues, Cinema, Nightlife",
155659,rUv5UqvD7d-HMV-Ib1jaTA,Cinedome 12 Henderson,851 S Boulder Hwy,Henderson,NV,89015,36.0246026,-114.967353,4.0,113,1,{'GoodForKids': 'True'},"Cinema, Arts & Entertainment",
155884,X6wwaG6kJzA_e9jmxqp0Dw,Cinema Collectors,"11 S Water St, Ste C",Henderson,NV,89015,36.0357281,-114.9857759,4.5,7,1,{'GoodForKids': 'True'},"Arts & Entertainment, Shopping, Flowers & Gifts, Cinema","{'Tuesday': '12:0-17:0', 'Wednesday': '12:0-17:0', 'Thursday': '12:0-17:0', 'Friday': '12:0-17:0', 'Saturday': '11:0-15:0'}"
155976,sNBaDJM4Khm1BbrBRyrMVQ,Harkins Valley Art Theatre,509 S Mill Ave,Tempe,AZ,85281,33.425095,-111.939844,4.0,42,1,{'GoodForKids': 'True'},"Cinema, Arts & Entertainment","{'Monday': '10:0-23:0', 'Tuesday': '10:0-23:0', 'Wednesday': '10:0-23:0', 'Thursday': '10:0-23:0', 'Friday': '10:0-23:0', 'Saturday': '10:0-23:0', 'Sunday': '10:0-23:0'}"
156851,gVjRgRdg7I9qj7TUPa8IBg,Eyesore Cinema,"801 Queen Street W, 2nd Floor",Toronto,ON,M6J 1G1,43.646215,-79.408812,5.0,4,0,"{'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}""}","Music & DVDs, Shopping, Books, Mags, Music & Video, Videos & Video Game Rental, Cinema, Arts & Entertainment","{'Monday': '15:0-22:0', 'Tuesday': '15:0-22:0', 'Wednesday': '15:0-22:0', 'Thursday': '15:0-23:0', 'Friday': '15:0-23:0', 'Saturday': '12:0-23:0', 'Sunday': '13:0-19:0'}"
157631,UGBIdjPNmLviPOTwVwEr8w,Cedar Lee Theatre,2163 Lee Rd,Cleveland Heights,OH,44118,41.501023,-81.565173,4.0,83,1,{'GoodForKids': 'True'},"Cinema, Local Flavor, Arts & Entertainment","{'Monday': '12:0-22:0', 'Tuesday': '12:0-23:0', 'Wednesday': '12:0-22:0', 'Thursday': '12:0-22:0', 'Friday': '12:0-22:0', 'Saturday': '12:0-22:0', 'Sunday': '12:0-22:0'}"
157806,4R-tCDl-s4m89M1KJmiKOw,EpiCentre Theaters,210 E Trade St,Charlotte,NC,28202,35.225378,-80.841961,4.0,67,0,{'GoodForKids': 'False'},"Performing Arts, Cinema, Arts & Entertainment",
158037,Oj5l_BG9S2H-RSujDjmaTQ,AMC Concord Mills 24,8421 Concord Mills Blvd,Concord,NC,28027,35.3705892,-80.7261556,3.5,43,1,{'GoodForKids': 'True'},"Cinema, Arts & Entertainment",
158660,hhoKM8RdfYo97Y72LqmOgw,Regal Stonecrest At Piper Glen Stadium 22 IMAX & RPX,7824 Rea Rd,Charlotte,NC,28277,35.062013,-80.81856,3.5,141,1,{'GoodForKids': 'True'},"Cinema, Arts & Entertainment","{'Monday': '11:0-23:0', 'Tuesday': '11:0-23:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-23:0'}"
158729,i3QLGUSRp51IJ2CargHG7w,Children's Theatre of Charlotte,300 E 7th St,Charlotte,NC,28202,35.2270185,-80.8376924,4.5,7,1,"{'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'True'}","Active Life, Performing Arts, Kids Activities, Arts & Entertainment, Cinema, Summer Camps","{'Monday': '12:0-17:0', 'Tuesday': '12:0-17:0', 'Wednesday': '12:0-17:0', 'Thursday': '12:0-17:0', 'Friday': '12:0-17:0', 'Saturday': '12:0-17:0', 'Sunday': '12:0-17:0'}"
158854,PJXlSQDWXxXDecIKjwl7iA,Rainbow Cinema,500 Rexdale Boulevard,Toronto,ON,M9W 6K5,43.7178036266,-79.5966298878,3.5,3,0,{'GoodForKids': 'True'},"Cinema, Arts & Entertainment","{'Monday': '12:15-22:0', 'Tuesday': '12:15-22:0', 'Wednesday': '12:15-22:0', 'Thursday': '12:15-22:0', 'Friday': '12:15-22:0', 'Saturday': '12:15-22:0', 'Sunday': '12:15-22:0'}"
159695,Tb-hJmtCZhjVcRzTZicNpw,The Sci-Fi Center,"900 E Karen Ave, Ste D202",Las Vegas,NV,89109,36.1405381,-115.1426058,5.0,6,0,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1', 'GoodForKids': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}""}","Cinema, Arts & Entertainment, Comic Books, Shopping, Books, Mags, Music & Video","{'Monday': '11:0-19:0', 'Tuesday': '11:0-19:0', 'Wednesday': '11:0-19:0', 'Thursday': '11:0-19:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0'}"
159786,oBKNJVd4qhmycuC7SWYOMQ,Bollywood Unlimited,512 Bristol Road W,Mississauga,ON,L5R 3Z1,43.6019723,-79.6712162,4.0,12,1,{'GoodForKids': 'True'},"Cinema, Arts & Entertainment","{'Monday': '12:0-0:0', 'Tuesday': '12:0-0:0', 'Wednesday': '12:0-0:0', 'Thursday': '12:0-0:0', 'Friday': '12:0-2:0', 'Saturday': '12:0-2:0', 'Sunday': '12:0-0:0'}"
160094,XWmeJNsDOcoAXki-vncs2Q,Landmark Cinemas Roxy Theatre,"121 Main Street SW, Suite 407",Airdrie,AB,T4B 2B7,51.2907335,-114.0147435,3.5,3,1,{'GoodForKids': 'True'},"Cinema, Arts & Entertainment",
160119,krCiaZqjU2CeOfwoJWctDg,AMC Deer Valley 30,3033 W Agua Fria Fwy,Phoenix,AZ,85027,33.6662034797,-112.1240092247,3.0,161,1,{'GoodForKids': 'True'},"Arts & Entertainment, Cinema",
160250,px0VdZdyTaclveb1LfV6rA,Harkins Theatres Shea 14,7354 E Shea Blvd,Scottsdale,AZ,85260,33.5846375,-111.9232782,3.5,103,1,{'GoodForKids': 'True'},"Cinema, Arts & Entertainment","{'Monday': '10:0-23:0', 'Tuesday': '10:0-23:0', 'Wednesday': '10:0-23:0', 'Thursday': '10:0-23:0', 'Friday': '10:0-23:0', 'Saturday': '10:0-23:0', 'Sunday': '10:0-23:0'}"
160483,Gq1TlqinFYzG68cuiE3c2Q,Aut-O-Rama Twin Drive In Theater,33395 Lorain Rd,North Ridgeville,OH,44039,41.3765661,-81.9858888,3.5,32,1,{'GoodForKids': 'True'},"Cinema, Arts & Entertainment, Drive-In Theater","{'Monday': '20:30-1:0', 'Tuesday': '20:30-1:0', 'Wednesday': '20:30-1:0', 'Thursday': '20:30-1:0', 'Friday': '20:0-1:0', 'Saturday': '20:0-1:0', 'Sunday': '20:30-1:0'}"
160538,pfrxdNAI5aqgO5994XCsOA,Empire Theatres,5095 Yonge Street,North York,ON,M2N 6Z4,43.7685234,-79.4123633,2.5,5,0,{'GoodForKids': 'True'},"Cinema, Arts & Entertainment",
160581,Jw41bQExdijm7gSaZ_C3YA,Cineplex,"Eau Claire Market, 200 Barclay Parade SW",Calgary,AB,T2P 4R5,51.0525742,-114.0683471,3.0,31,1,{'GoodForKids': 'True'},"Cinema, Arts & Entertainment",
160914,7hN4lR3agJun5c3Uoz7vHw,Stage West All Suite Hotel & Theatre Restaurant,5400 Dixie Road,Mississauga,ON,L4W 4T4,43.642386,-79.6314527,3.0,4,1,"{'GoodForKids': 'True', 'RestaurantsPriceRange2': '2', 'WiFi': ""u'free'""}","Hotels, Cinema, Event Planning & Services, Arts & Entertainment, Hotels & Travel",
161742,Ky_mDKPg213RZsSp2ICHFA,Nevada Camera & Lens,,Las Vegas,NV,89123,36.085371389,-115.2252577762,5.0,5,1,"{'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsBitcoin': 'False', 'BikeParking': 'True', 'RestaurantsPriceRange2': '4', 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'False'}","Shopping, Mass Media, Professional Services, Cinema, Television Stations, Photography Stores & Services, Arts & Entertainment, Video/Film Production","{'Monday': '7:0-22:0', 'Tuesday': '7:0-22:0', 'Wednesday': '7:0-22:0', 'Thursday': '7:0-22:0', 'Friday': '7:0-22:0', 'Saturday': '7:0-22:0', 'Sunday': '7:0-22:0'}"
161831,_98ytLdlPEDp0FTuO31R7Q,Harkins Theatres Arrowhead Fountains 18,16046 N Arrowhead Fountains Ctr Dr,Peoria,AZ,85382,33.63064,-112.238928,4.0,110,1,{'GoodForKids': 'True'},"Cinema, Arts & Entertainment","{'Monday': '10:0-23:0', 'Tuesday': '10:0-23:0', 'Wednesday': '10:0-23:0', 'Thursday': '10:0-23:0', 'Friday': '10:0-23:0', 'Saturday': '10:0-23:0', 'Sunday': '10:0-23:0'}"
161924,XPz1E7DSyk37l3Jt11lmJw,Polson Pier Drive-In,11 Polson Street,Toronto,ON,M5A 1A4,43.6408623,-79.3545641,2.5,11,1,{'GoodForKids': 'True'},"Cinema, Arts & Entertainment, Drive-In Theater",
162525,dqDlLubs0tpIKSe2lpQZBQ,Atlas Cinemas Midway Mall 8,2650 Midway Mall,Elyria,OH,44035,41.391931,-82.1131278,4.0,4,1,{'GoodForKids': 'True'},"Arts & Entertainment, Cinema","{'Monday': '12:0-22:30', 'Tuesday': '12:0-22:30', 'Wednesday': '12:0-22:30', 'Thursday': '12:0-22:30', 'Friday': '12:0-22:30', 'Saturday': '12:0-22:30', 'Sunday': '12:0-22:30'}"
163101,Aror3Q3exo1uWxsH4eWkzA,Pittsburgh Public Theater,621 Penn Ave,Pittsburgh,PA,15222,40.4431259036,-80.0015651596,3.5,23,1,{'GoodForKids': 'True'},"Performing Arts, Arts & Entertainment, Cinema","{'Monday': '10:0-17:30', 'Tuesday': '10:0-19:0', 'Wednesday': '10:0-20:0', 'Thursday': '10:0-20:0', 'Friday': '10:0-20:0', 'Saturday': '12:0-20:0', 'Sunday': '12:0-19:0'}"
163620,uEgu1yUZoxpczqJRvKseDQ,Regal Cinemas Middleburg Town Square 16,18348 Bagley Rd,Middleburg Heights,OH,44130,41.3742396,-81.8300773,3.5,20,1,{'GoodForKids': 'True'},"Arts & Entertainment, Cinema","{'Monday': '11:0-23:0', 'Tuesday': '11:0-23:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-23:0'}"
163805,hdoXVYBWR2fOlPLufu_b9w,The Cleveland Institute of Art Cinematheque,11610 Euclid Ave,Cleveland,OH,44106,41.5104477,-81.6023986,4.5,15,1,{'GoodForKids': 'False'},"Education, Cinema, Arts & Entertainment, Art Schools, Specialty Schools",
164104,V5Z3sdbXZjR0fJiNhhfWpA,Segal Centre for Performing Arts,5170 Chemin de la Côte-Sainte-Catherine,Montréal,QC,H3W 1M7,45.488715,-73.635699,5.0,4,1,"{'RestaurantsGoodForGroups': 'True', 'GoodForKids': 'False', 'RestaurantsPriceRange2': '2'}","Art Schools, Cinema, Specialty Schools, Jazz & Blues, Performing Arts, Education, Arts & Entertainment, Nightlife",
164369,Un_HXZF1JXxmQlYUG3SCTw,Wynn Theater At Wynn Las Vegas,3131 Las Vegas Blvd,Las Vegas,NV,89109,36.1265176164,-115.1641944281,4.5,39,1,{'GoodForKids': 'True'},"Arts & Entertainment, Performing Arts, Cinema",
164502,_3-qT4mA1pUDf72yrpNnWw,Sky Technologies,"2375 E Tropicana Ave, Ste 5",Las Vegas,NV,89119,36.09949,-115.120338,2.5,3,1,,"Home Services, Cinema, Television Service Providers, Arts & Entertainment",
164922,bsh9cybt86WpquD9UkG7yQ,Atlas Cinemas Eastgate 10,1345 Som Center Rd,Mayfield Heights,OH,44124,41.523794,-81.436324,3.5,17,1,{'GoodForKids': 'True'},"Party & Event Planning, Arts & Entertainment, Cinema, Event Planning & Services",
165318,0WcBhjFnVAv-xpBfOPhfag,Théâtre St-Denis,1594 Rue Saint-Denis,Montréal,QC,H2X 3K2,45.514501,-73.56304,4.0,5,1,{'GoodForKids': 'True'},"Cinema, Arts & Entertainment, Performing Arts","{'Monday': '12:0-18:0', 'Tuesday': '12:0-18:0', 'Wednesday': '12:0-18:0', 'Thursday': '12:0-18:0', 'Friday': '12:0-18:0', 'Saturday': '12:0-18:0'}"
165327,B7crzLt3Cmq2Uy3JOiMnRw,Scotiabank Theatre,259 Richmond Street W,Toronto,ON,M5V 3M6,43.6486224,-79.3912267,3.5,143,1,{'GoodForKids': 'True'},"Arts & Entertainment, Cinema","{'Monday': '12:0-1:0', 'Tuesday': '12:0-1:0', 'Wednesday': '12:0-1:0', 'Thursday': '12:0-1:0', 'Friday': '12:0-1:0', 'Saturday': '12:0-1:0', 'Sunday': '12:0-1:0'}"
165397,lCzBrNSGIvdZ4AVxMwyiJg,Albion Cinema I & II,1530 Albion Road,Etobicoke,ON,M9V 1B4,43.7416967,-79.5843792,2.5,4,1,{'GoodForKids': 'True'},"Arts & Entertainment, Cinema",
165678,SX2fqZOSWIW9NvYK3_xiIg,Cineplex Cinemas Mississauga,309 Rathburn Road W,Mississauga,ON,L5B 4C1,43.5936921,-79.6452077,3.0,38,1,{'GoodForKids': 'True'},"Cinema, Arts & Entertainment",
165921,5AMB82gOXm2ObLNIGtc3dA,Cabane A Sucre Lalande,862 Laurin Montee,Saint-Eustache,QC,J7R 4K3,45.5688277663,-73.9800457059,3.5,3,1,"{'BikeParking': 'False', 'RestaurantsPriceRange2': '2', 'GoodForKids': 'True', 'RestaurantsTakeOut': 'False'}","Food, Arts & Entertainment, Caterers, Event Planning & Services, Cinema, Venues & Event Spaces",
166579,QAomAHvkk68GcHUfCmzeNg,Métropolis,59 Rue Sainte-Catherine E,Montréal,QC,H2X 1K5,45.5105348,-73.563372,3.5,30,0,"{'RestaurantsGoodForGroups': 'True', 'GoodForKids': 'False', 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': True}"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'Alcohol': ""u'full_bar'"", 'HasTV': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForDancing': 'True', 'OutdoorSeating': 'False', 'BikeParking': 'True', 'RestaurantsPriceRange2': '2', 'NoiseLevel': ""u'very_loud'""}","Cinema, Arts & Entertainment, Dance Clubs, Nightlife, Music Venues",
166693,UTFaJKYIjzH6WBT2XdgVgA,Flix Brewhouse - Madison,85 East Towne Mall,Madison,WI,53704,43.124753,-89.303619,4.5,24,1,{'GoodForKids': 'True'},"Food, Arts & Entertainment, Brewpubs, Breweries, Cinema",
166737,MnyFNte6E9wJG-8fWHUBQA,Cinéma du Parc,3575 Avenue Du Parc,Montréal,QC,H2X 3P9,45.5103438,-73.5751145,4.5,22,1,"{'Alcohol': ""'none'"", 'RestaurantsPriceRange2': '2', 'OutdoorSeating': 'False', 'GoodForKids': 'True', 'BusinessParking': ""{'garage': False, 'validated': False, 'street': False, 'lot': False, 'valet': False}"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsAttire': ""'casual'""}","Arts & Entertainment, Cinema","{'Monday': '12:0-22:0', 'Tuesday': '12:0-22:0', 'Wednesday': '12:0-22:0', 'Thursday': '12:0-22:0', 'Friday': '12:0-22:0', 'Saturday': '12:0-22:0', 'Sunday': '12:0-22:0'}"
166807,pewbZXifFrGqYqdNiXi5sQ,Manor Theatre,1729 Murray Ave,Pittsburgh,PA,15217,40.4372382936,-79.9228162449,4.5,90,1,{'GoodForKids': 'True'},"Arts & Entertainment, Cinema","{'Monday': '14:0-0:0', 'Tuesday': '14:0-0:0', 'Wednesday': '14:0-0:0', 'Thursday': '14:0-0:0', 'Friday': '14:0-0:0', 'Saturday': '12:0-0:0', 'Sunday': '12:0-0:0'}"
166885,gYA0AUARM_VCjJ-SkxMfeQ,Alamo Drafthouse Cinema - Tempe,1140 E Baseline Rd,Tempe,AZ,85283,33.3783557,-111.922185,3.5,100,1,{'GoodForKids': 'True'},"Cinema, Arts & Entertainment",
166938,R1kInDFP1vLdsVIJq03xHQ,Famous People Players,343 Evans Avenue,Toronto,ON,M8Z 1K2,43.6150574,-79.5206638,5.0,10,1,{'GoodForKids': 'True'},"Performing Arts, Arts & Entertainment, Cinema","{'Tuesday': '9:0-23:0', 'Wednesday': '9:0-23:0', 'Thursday': '9:0-23:0', 'Friday': '9:0-23:0', 'Saturday': '9:0-23:0'}"
167030,0R-8A1qJDILYoYpAJvk9Ng,NCG Cinema,1911 Dickerson Blvd,Monroe,NC,28110,35.007906,-80.563939,4.0,11,1,{'GoodForKids': 'True'},"Arts & Entertainment, Cinema",
167115,bzWo5eA5zZjktINg8DdAjw,Sundance Cinemas,430 N Midvale Blvd,Madison,WI,53705,43.0718442,-89.4529902,3.5,97,0,{'GoodForKids': 'True'},"Cinema, Arts & Entertainment",
167570,7yhJEfgGq4a5iKBc8bSSSA,New Vision Theatres,6091 McKee Rd,Fitchburg,WI,53719,43.0142302,-89.4664683,2.5,35,1,{'GoodForKids': 'True'},"Arts & Entertainment, Cinema",
167916,jOWS7K-2tNqOcHVBSygswg,Regal Cinemas Fiesta Henderson 12,777 W Lake Meade Pkwy,Henderson,NV,89015,36.032101,-115.0091278,3.5,55,1,{'GoodForKids': 'True'},"Cinema, Arts & Entertainment","{'Monday': '11:0-23:0', 'Tuesday': '11:0-23:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-23:0'}"
168116,pIJHjoBgu_UTQRhTbG_mNA,Canyon Meadows Cinema,"13226 McLeod Trail SE, Suite 110",Calgary,AB,T2J 7E5,50.9328781578,-114.0661506086,4.0,22,1,{'GoodForKids': 'True'},"Cinema, Arts & Entertainment","{'Monday': '12:30-22:0', 'Tuesday': '12:30-22:0', 'Wednesday': '12:30-22:0', 'Thursday': '12:30-22:0', 'Friday': '12:30-22:0', 'Saturday': '12:30-22:0', 'Sunday': '12:30-22:0'}"
168715,tJ4wTvu6NegxD3uzNSxihw,Empire Studio 10,16061 MacLeod Trail SE,Calgary,AB,T2Y 3S5,50.9083135323,-114.067205277,4.0,8,0,{'GoodForKids': 'True'},"Arts & Entertainment, Cinema",
169197,TBavvwiKAugsXyV8kzvvmA,York Cinemas,115 York Blvd,Richmond Hill,ON,L4B 3B4,43.8469352722,-79.3781738281,2.0,4,1,{'GoodForKids': 'True'},"Cinema, Arts & Entertainment","{'Monday': '12:0-1:0', 'Tuesday': '12:0-1:0', 'Wednesday': '12:0-1:0', 'Thursday': '12:0-1:0', 'Friday': '12:0-1:0', 'Saturday': '12:0-1:0', 'Sunday': '12:0-1:0'}"
169336,Z63SFjJWD-G_LylFcQBnkA,Theatre Mainline,3997 Boul Saint-Laurent,Montréal,QC,H2W 1Y4,45.516902,-73.5788385,3.0,10,1,{'GoodForKids': 'False'},"Performing Arts, Cinema, Arts & Entertainment","{'Tuesday': '14:0-18:0', 'Wednesday': '14:0-18:0', 'Thursday': '14:0-18:0', 'Friday': '14:0-18:0', 'Saturday': '14:0-18:0'}"
170004,f4Sm4rFdS95ORUI1iE0OQQ,RoadHouse Cinemas,9090 E Talking Stick Way,Scottsdale,AZ,85250,33.54152,-111.885547,3.5,10,1,"{'Alcohol': ""u'full_bar'"", 'BusinessAcceptsCreditCards': 'True'}","Cinema, Arts & Entertainment",
171157,72fedc-RcClpynfBA2dHMw,Maxi-Saver,2001 Mountain View Dr,West Mifflin,PA,15122,40.346959,-79.9462885,3.5,9,0,{'GoodForKids': 'True'},"Cinema, Arts & Entertainment",
172416,zrQlLZLhToH4IHi8jCcbdQ,Diesel Playhouse,56 Blue Jays Way,Toronto,ON,M5V 2G3,43.6454458,-79.3923588,3.5,3,1,,"Cinema, Arts & Entertainment, Performing Arts",
172547,qy9xD2Ec1ADfq---ovXI7w,Regal Cinemas Ballantyne Village 5,14815 Ballantyne Village Way,Charlotte,NC,28277,35.0535072,-80.8518177,4.0,9,1,{'GoodForKids': 'False'},"Cinema, Arts & Entertainment","{'Monday': '11:0-23:0', 'Tuesday': '11:0-23:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-23:0'}"
172822,kzdbkojvhf49MGyheAncOw,Discovery Place,301 N Tryon St,Charlotte,NC,28202,35.229445,-80.8409234136,4.0,135,1,"{'BusinessParking': ""{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForKids': 'True', 'BikeParking': 'True'}","Education, Summer Camps, Cinema, Museums, Active Life, Arts & Entertainment","{'Monday': '9:0-17:0', 'Tuesday': '9:0-17:0', 'Wednesday': '9:0-17:0', 'Thursday': '9:0-17:0', 'Friday': '9:0-17:0', 'Saturday': '9:0-17:0', 'Sunday': '12:0-17:0'}"
173809,DgE8JqFcYgp2SrjSKb3Gsg,The Second City - Toronto,51 Mercer Street,Toronto,ON,M5V 9G9,43.6453799,-79.3912971,4.5,174,1,"{'Alcohol': ""u'full_bar'"", 'OutdoorSeating': 'False', 'RestaurantsGoodForGroups': 'True', 'BikeParking': 'True', 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'NoiseLevel': ""u'average'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'HasTV': 'False', 'GoodForKids': 'False'}","Event Planning & Services, Comedy Clubs, Nightlife, Performing Arts, Venues & Event Spaces, Cinema, Arts & Entertainment","{'Monday': '10:0-22:0', 'Tuesday': '10:0-22:0', 'Wednesday': '10:0-22:0', 'Thursday': '10:0-22:0', 'Friday': '10:0-0:0', 'Saturday': '10:0-0:0', 'Sunday': '11:0-22:0'}"
174350,SJU__uFMeCmpVQuec3k8xw,AMC Champaign 13,910 Meijer Dr,Champaign,IL,61822,40.1475458,-88.2602734,4.0,25,1,{'GoodForKids': 'True'},"Arts & Entertainment, Cinema","{'Monday': '11:0-23:0', 'Tuesday': '11:0-23:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-23:0'}"
174729,9Fuv3NFX90vjLkP-Dk8cog,Méga Plex-Guzzo,901 Boulevard Crémazie O,Montréal,QC,H4N 3M5,45.532413,-73.648999,3.0,19,1,{'GoodForKids': 'True'},"Arts & Entertainment, Cinema",
174735,u2Ro_DI21IsUPBOsdbWDdw,Fringe Festival,"720 Bathurst Street, Suite 403",Toronto,ON,M5S 2R4,43.6631461,-79.4108135,4.5,3,1,{'GoodForKids': 'True'},"Cinema, Performing Arts, Festivals, Arts & Entertainment",
